uncertainty,seek/sharing,Market_change,Instr,Task1Seek,ID_n
98,0,-488,1,0,249
34,0,478,1,0,249
83,0,439,1,0,249
97,0,-454,1,0,249
18,4,426,1,0,249
59,3,491,1,0,249
18,4,430,1,0,249
62,2,-434,1,0,249
95,0,-471,1,0,249
99,0,-493,1,0,249
60,2,482,1,0,249
39,3,434,1,0,249
58,3,414,1,0,249
61,2,-415,1,0,249
73,1,412,1,0,249
96,0,499,0,0,249
56,2,-490,0,0,249
67,1,413,0,0,249
8,5,448,0,0,249
48,3,-486,0,0,249
59,3,-435,0,0,249
31,4,-411,0,0,249
49,3,500,0,0,249
77,2,417,0,0,249
38,3,-411,0,0,249
90,0,447,0,0,249
29,4,448,0,0,249
60,3,498,0,0,249
52,3,468,0,0,249
55,3,-475,0,0,249
35,4,418,0,0,249
88,0,436,0,0,249
29,4,-458,0,0,249
41,3,-409,0,0,249
26,4,465,0,0,249
30,4,-449,0,0,249
66,2,456,0,0,249
73,1,-410,0,0,249
97,0,-468,0,0,249
81,0,-473,0,0,249
48,3,457,0,0,249
43,3,462,0,0,249
55,3,-428,0,0,249
15,5,413,0,0,249
28,4,468,0,0,249
80,1,455,0,0,249
46,3,-462,0,0,249
76,1,436,0,0,249
80,1,-430,0,0,249
94,0,-443,0,0,249
7,6,414,0,0,249
13,4,454,0,0,249
34,4,-499,0,0,249
11,5,414,0,0,249
6,6,-419,0,0,249
64,3,466,1,0,250
59,0,-477,1,0,250
30,6,-497,1,0,250
82,2,492,1,0,250
62,4,449,1,0,250
78,1,-452,1,0,250
28,3,-488,1,0,250
41,0,-477,1,0,250
31,5,-482,1,0,250
16,4,435,1,0,250
34,6,-500,1,0,250
26,1,420,1,0,250
14,2,455,1,0,250
50,0,437,1,0,250
79,1,405,1,0,250
91,6,-500,1,0,250
74,0,407,1,0,250
12,6,476,1,0,250
77,3,-417,1,0,250
16,4,-458,1,0,250
54,0,-436,1,0,250
74,6,497,1,0,250
82,5,-407,1,0,250
53,1,469,1,0,250
65,4,-437,1,0,250
37,5,-492,1,0,250
88,4,476,1,0,250
1,6,-483,1,0,250
69,0,417,1,0,250
28,2,415,1,0,250
96,6,436,1,0,250
98,6,474,1,0,250
55,1,474,1,0,250
61,2,-449,1,0,250
13,3,497,1,0,250
34,3,-436,1,0,250
4,4,-413,1,0,250
60,1,-466,1,0,250
27,3,-446,1,0,250
83,3,463,1,0,250
97,6,488,0,0,250
80,3,470,0,0,250
97,6,-436,0,0,250
32,3,424,0,0,250
98,5,-417,0,0,250
60,2,-482,0,0,250
15,4,474,0,0,250
2,5,434,0,0,250
17,5,484,0,0,250
55,1,-490,0,0,250
66,4,-438,0,0,250
51,3,464,0,0,250
88,5,-430,0,0,250
80,2,-413,0,0,250
23,1,415,0,0,250
76,1,408,0,0,250
46,4,410,0,0,250
37,0,-464,0,0,250
47,0,-498,0,0,250
84,1,-404,0,0,250
38,3,444,0,0,250
27,5,455,0,0,250
89,5,462,0,0,250
78,3,-458,0,0,250
49,0,-463,0,0,250
3,6,464,0,0,250
21,0,429,0,0,250
64,3,446,0,0,250
81,6,-480,0,0,250
8,3,495,0,0,250
98,0,-480,0,0,250
18,3,445,0,0,250
11,3,-408,0,0,250
43,0,-402,0,0,250
21,5,-474,0,0,250
16,3,-428,0,0,250
20,2,486,0,0,250
59,4,490,0,0,250
15,0,404,0,0,250
48,0,-439,0,0,250
20,5,-449,1,0,251
2,1,-441,1,0,251
91,3,401,1,0,251
36,2,-433,1,0,251
3,6,471,1,0,251
24,4,472,1,0,251
65,2,-452,1,0,251
45,2,-493,1,0,251
4,6,407,1,0,251
17,2,-490,1,0,251
81,3,-499,1,0,251
75,4,400,1,0,251
48,3,-423,1,0,251
16,5,465,1,0,251
33,2,-451,1,0,251
27,4,444,1,0,251
24,2,-463,1,0,251
7,6,433,1,0,251
68,3,449,1,0,251
33,4,438,1,0,251
60,3,443,1,0,251
47,2,-444,1,0,251
9,6,456,1,0,251
39,4,470,1,0,251
81,3,-450,1,0,251
5,2,-403,1,0,251
56,3,467,1,0,251
14,5,470,1,0,251
48,4,458,1,0,251
20,5,488,1,0,251
65,3,-425,1,0,251
38,2,-481,1,0,251
1,1,-423,1,0,251
87,3,-457,1,0,251
91,3,480,1,0,251
91,3,420,1,0,251
61,2,-440,1,0,251
1,2,-421,1,0,251
75,3,-402,1,0,251
34,2,-433,1,0,251
41,4,471,0,0,251
67,2,423,0,0,251
6,6,486,0,0,251
49,3,-428,0,0,251
41,4,443,0,0,251
21,5,-465,0,0,251
23,1,-450,0,0,251
38,4,403,0,0,251
71,2,429,0,0,251
29,3,-432,0,0,251
16,3,457,0,0,251
28,4,478,0,0,251
96,3,484,0,0,251
34,3,-441,0,0,251
90,2,-411,0,0,251
26,4,440,0,0,251
25,2,-430,0,0,251
11,5,439,0,0,251
78,4,404,0,0,251
60,2,-466,0,0,251
82,4,483,0,0,251
39,4,493,0,0,251
90,2,-499,0,0,251
65,2,-477,0,0,251
3,6,405,0,0,251
39,2,-414,0,0,251
17,1,-413,0,0,251
49,3,478,0,0,251
4,1,-443,0,0,251
14,1,-495,0,0,251
35,2,-495,0,0,251
43,4,461,0,0,251
95,3,-432,0,0,251
1,6,483,0,0,251
4,6,428,0,0,251
72,3,470,0,0,251
76,3,475,0,0,251
71,3,496,0,0,251
4,6,461,0,0,251
57,2,-499,0,0,251
29,4,-451,1,0,252
94,0,-426,1,0,252
12,5,-401,1,0,252
96,0,-441,1,0,252
1,6,441,1,0,252
44,3,480,1,0,252
70,2,472,1,0,252
85,1,422,1,0,252
15,5,-430,1,0,252
93,1,416,1,0,252
29,4,493,1,0,252
11,5,452,1,0,252
33,3,-404,1,0,252
41,4,-442,1,0,252
90,1,-446,1,0,252
18,5,452,1,0,252
30,4,-485,1,0,252
91,1,482,1,0,252
32,3,-433,1,0,252
20,5,-494,1,0,252
27,4,-493,1,0,252
83,1,421,1,0,252
82,0,-443,1,0,252
30,4,465,1,0,252
83,1,-425,1,0,252
34,3,438,1,0,252
43,3,454,1,0,252
8,6,-420,1,0,252
59,3,-405,1,0,252
6,6,467,1,0,252
93,2,-466,1,0,252
7,6,-493,1,0,252
95,0,432,1,0,252
50,3,437,1,0,252
88,1,-412,1,0,252
48,4,-466,1,0,252
6,5,419,1,0,252
67,1,465,1,0,252
16,5,-456,1,0,252
25,4,440,1,0,252
11,5,-442,0,0,252
7,6,-489,0,0,252
89,0,448,0,0,252
91,0,-495,0,0,252
31,2,425,0,0,252
93,1,499,0,0,252
87,2,-418,0,0,252
22,4,-414,0,0,252
70,1,445,0,0,252
2,6,-495,0,0,252
81,2,-480,0,0,252
31,2,447,0,0,252
4,3,458,0,0,252
27,4,-431,0,0,252
77,2,438,0,0,252
4,6,-483,0,0,252
42,4,-407,0,0,252
98,0,473,0,0,252
93,0,-437,0,0,252
68,3,-485,0,0,252
21,4,472,0,0,252
34,5,-436,0,0,252
92,0,433,0,0,252
71,1,-437,0,0,252
92,0,-487,0,0,252
24,4,427,0,0,252
84,2,-438,0,0,252
14,6,-495,0,0,252
53,4,-444,0,0,252
27,4,497,0,0,252
55,3,409,0,0,252
47,4,-443,0,0,252
41,3,428,0,0,252
24,5,-484,0,0,252
70,2,466,0,0,252
67,2,496,0,0,252
47,4,-437,0,0,252
93,0,-475,0,0,252
54,3,456,0,0,252
77,1,465,0,0,252
3,6,488,1,0,253
30,5,482,1,0,253
1,6,-404,1,0,253
92,1,-495,1,0,253
15,5,-484,1,0,253
34,4,405,1,0,253
7,6,426,1,0,253
41,4,421,1,0,253
31,4,-433,1,0,253
35,4,467,1,0,253
49,3,463,1,0,253
79,2,433,1,0,253
48,3,-467,1,0,253
19,5,463,1,0,253
28,4,445,1,0,253
91,0,-467,1,0,253
42,3,408,1,0,253
15,5,470,1,0,253
6,6,-436,1,0,253
87,1,442,1,0,253
74,2,-401,1,0,253
17,4,-403,1,0,253
16,4,491,1,0,253
27,5,478,1,0,253
78,2,474,1,0,253
83,1,-432,1,0,253
31,4,-459,1,0,253
75,2,-473,1,0,253
86,1,-493,1,0,253
2,6,425,1,0,253
52,3,460,1,0,253
11,5,-498,1,0,253
90,1,471,1,0,253
6,5,-447,1,0,253
18,4,-446,1,0,253
85,1,491,1,0,253
19,5,426,1,0,253
54,2,-494,1,0,253
72,2,446,1,0,253
4,4,-461,1,0,253
47,3,-482,0,0,253
96,0,436,0,0,253
22,5,413,0,0,253
3,4,-400,0,0,253
60,1,-463,0,0,253
12,5,459,0,0,253
17,5,498,0,0,253
71,1,487,0,0,253
7,6,496,0,0,253
83,1,491,0,0,253
22,4,-414,0,0,253
61,1,-438,0,0,253
95,1,402,0,0,253
37,4,463,0,0,253
13,4,-484,0,0,253
68,2,-498,0,0,253
50,3,450,0,0,253
36,4,-484,0,0,253
83,0,-447,0,0,253
44,3,422,0,0,253
80,1,-478,0,0,253
43,3,-406,0,0,253
33,4,-400,0,0,253
34,5,449,0,0,253
27,4,-472,0,0,253
16,2,-459,0,0,253
48,3,-491,0,0,253
14,6,493,0,0,253
86,1,430,0,0,253
86,1,-490,0,0,253
86,1,-419,0,0,253
29,4,-432,0,0,253
29,4,442,0,0,253
45,3,-445,0,0,253
75,2,452,0,0,253
88,1,475,0,0,253
2,3,-489,0,0,253
36,2,-484,0,0,253
89,1,448,0,0,253
10,5,-406,0,0,253
17,4,-497,1,0,254
75,2,426,1,0,254
93,1,456,1,0,254
13,5,426,1,0,254
87,1,-434,1,0,254
53,3,-493,1,0,254
90,1,434,1,0,254
16,4,400,1,0,254
53,3,-443,1,0,254
50,3,-462,1,0,254
91,1,481,1,0,254
35,3,-463,1,0,254
40,3,-406,1,0,254
27,4,-463,1,0,254
89,1,468,1,0,254
84,1,426,1,0,254
56,3,445,1,0,254
55,3,-498,1,0,254
66,2,-420,1,0,254
51,3,490,1,0,254
74,2,400,1,0,254
35,3,459,1,0,254
74,2,424,1,0,254
4,5,-408,1,0,254
94,1,487,1,0,254
15,5,451,1,0,254
52,3,491,1,0,254
77,1,-443,1,0,254
70,2,-476,1,0,254
2,6,494,1,0,254
14,5,-474,1,0,254
97,0,424,1,0,254
99,0,487,1,0,254
36,3,-500,1,0,254
18,5,480,1,0,254
11,5,482,1,0,254
71,2,444,1,0,254
40,3,404,1,0,254
11,5,-496,1,0,254
86,1,-490,1,0,254
37,4,437,0,0,254
66,2,-465,0,0,254
22,5,433,0,0,254
69,2,445,0,0,254
20,5,486,0,0,254
30,4,462,0,0,254
23,4,-401,0,0,254
86,1,447,0,0,254
46,3,416,0,0,254
19,4,434,0,0,254
84,1,-413,0,0,254
42,3,490,0,0,254
83,2,-433,0,0,254
9,4,-433,0,0,254
22,4,-429,0,0,254
67,2,451,0,0,254
99,0,472,0,0,254
73,1,-469,0,0,254
82,1,433,0,0,254
96,1,-480,0,0,254
14,5,405,0,0,254
38,3,-428,0,0,254
4,5,-434,0,0,254
8,5,-493,0,0,254
35,3,-480,0,0,254
15,4,-448,0,0,254
32,4,400,0,0,254
13,4,466,0,0,254
93,1,-432,0,0,254
76,1,428,0,0,254
69,2,434,0,0,254
46,3,465,0,0,254
46,3,467,0,0,254
92,1,-435,0,0,254
44,3,420,0,0,254
69,2,425,0,0,254
19,5,-466,0,0,254
46,3,400,0,0,254
31,4,-465,0,0,254
6,5,-465,0,0,254
26,4,433,1,0,255
20,6,500,1,0,255
21,0,-480,1,0,255
11,6,402,1,0,255
28,0,-500,1,0,255
61,4,499,1,0,255
4,6,441,1,0,255
80,4,414,1,0,255
42,5,434,1,0,255
35,1,-422,1,0,255
43,1,-485,1,0,255
30,0,-446,1,0,255
18,6,480,1,0,255
15,6,404,1,0,255
61,1,-489,1,0,255
10,6,481,1,0,255
14,6,475,1,0,255
45,1,-430,1,0,255
92,3,417,1,0,255
39,3,-474,1,0,255
82,2,-492,1,0,255
55,1,-481,1,0,255
79,2,-466,1,0,255
45,1,-408,1,0,255
89,2,-436,1,0,255
77,2,-415,1,0,255
86,4,440,1,0,255
11,0,-495,1,0,255
78,4,425,1,0,255
40,5,451,1,0,255
54,1,-478,1,0,255
88,4,488,1,0,255
13,0,-440,1,0,255
90,3,412,1,0,255
16,6,400,1,0,255
2,0,-487,1,0,255
40,1,-410,1,0,255
3,0,-432,1,0,255
11,6,482,1,0,255
69,4,469,1,0,255
88,2,-454,0,0,255
18,0,-485,0,0,255
68,4,498,0,0,255
13,5,472,0,0,255
57,4,452,0,0,255
15,0,-441,0,0,255
62,4,445,0,0,255
51,1,-453,0,0,255
44,5,410,0,0,255
87,2,-448,0,0,255
94,3,447,0,0,255
63,1,-495,0,0,255
82,4,422,0,0,255
20,0,-468,0,0,255
10,0,-442,0,0,255
7,6,402,0,0,255
41,1,-448,0,0,255
85,4,479,0,0,255
20,0,-495,0,0,255
70,2,-458,0,0,255
12,0,-499,0,0,255
82,4,480,0,0,255
44,4,450,0,0,255
56,1,-472,0,0,255
16,0,-418,0,0,255
69,2,-419,0,0,255
53,1,-469,0,0,255
81,4,406,0,0,255
34,1,-408,0,0,255
28,5,454,0,0,255
29,0,-411,0,0,255
3,6,466,0,0,255
82,4,403,0,0,255
9,6,468,0,0,255
45,5,449,0,0,255
31,5,428,0,0,255
64,4,461,0,0,255
94,3,-487,0,0,255
43,4,421,0,0,255
88,2,-412,0,0,255
10,4,-448,1,0,256
59,5,411,1,0,256
44,4,425,1,0,256
42,4,480,1,0,256
40,5,491,1,0,256
32,4,418,1,0,256
40,5,-459,1,0,256
37,4,489,1,0,256
75,6,-447,1,0,256
80,6,415,1,0,256
47,4,-476,1,0,256
96,0,-485,1,0,256
83,2,447,1,0,256
92,0,-497,1,0,256
67,2,495,1,0,256
65,3,400,1,0,256
25,5,-449,1,0,256
70,3,404,1,0,256
88,3,-460,1,0,256
32,5,-405,1,0,256
45,4,494,1,0,256
1,6,-473,1,0,256
29,5,-469,1,0,256
84,2,405,1,0,256
6,6,-442,1,0,256
12,5,-494,1,0,256
3,6,-442,1,0,256
5,6,-451,1,0,256
63,4,407,1,0,256
92,0,442,1,0,256
67,2,-410,1,0,256
17,5,-437,1,0,256
18,5,-491,1,0,256
1,6,-450,1,0,256
68,3,-465,1,0,256
22,5,-454,1,0,256
89,3,427,1,0,256
61,3,407,1,0,256
20,5,466,1,0,256
64,3,468,1,0,256
69,1,495,0,0,256
75,1,488,0,0,256
30,1,452,0,0,256
53,1,-414,0,0,256
81,1,478,0,0,256
33,1,464,0,0,256
96,1,428,0,0,256
43,2,413,0,0,256
55,2,489,0,0,256
69,1,-496,0,0,256
75,1,468,0,0,256
1,5,-477,0,0,256
18,4,470,0,0,256
16,3,-425,0,0,256
24,3,463,0,0,256
35,3,461,0,0,256
99,0,-471,0,0,256
76,3,-445,0,0,256
94,0,-431,0,0,256
86,0,455,0,0,256
52,3,-417,0,0,256
9,5,476,0,0,256
59,1,-422,0,0,256
14,4,-482,0,0,256
76,1,462,0,0,256
48,2,442,0,0,256
58,3,-401,0,0,256
96,1,-494,0,0,256
58,3,445,0,0,256
99,0,450,0,0,256
27,2,442,0,0,256
16,3,478,0,0,256
96,0,486,0,0,256
83,2,-436,0,0,256
83,2,-450,0,0,256
61,2,-464,0,0,256
49,2,-414,0,0,256
90,0,-468,0,0,256
75,1,-451,0,0,256
56,1,500,0,0,256
81,2,401,1,0,257
49,3,422,1,0,257
85,1,403,1,0,257
77,2,410,1,0,257
69,4,-484,1,0,257
44,3,443,1,0,257
27,4,462,1,0,257
98,2,-468,1,0,257
93,1,465,1,0,257
73,3,-454,1,0,257
88,1,462,1,0,257
93,2,-471,1,0,257
83,1,453,1,0,257
85,2,-483,1,0,257
23,6,-485,1,0,257
96,2,-419,1,0,257
22,6,-409,1,0,257
20,6,-458,1,0,257
15,4,-404,1,0,257
99,0,-446,1,0,257
71,4,-482,1,0,257
36,4,-481,1,0,257
39,5,-458,1,0,257
41,4,400,1,0,257
72,4,-500,1,0,257
43,5,-479,1,0,257
76,2,488,1,0,257
47,4,-484,1,0,257
89,2,410,1,0,257
18,4,452,1,0,257
31,5,-490,1,0,257
4,4,447,1,0,257
54,4,-403,1,0,257
65,2,422,1,0,257
2,4,478,1,0,257
95,0,482,1,0,257
50,5,-489,1,0,257
75,2,483,1,0,257
85,2,-479,1,0,257
17,5,-416,1,0,257
82,1,-426,0,0,257
86,1,-497,0,0,257
56,2,453,0,0,257
97,0,-449,0,0,257
70,2,445,0,0,257
33,4,-468,0,0,257
88,1,-461,0,0,257
49,2,424,0,0,257
61,2,414,0,0,257
15,5,-414,0,0,257
51,3,457,0,0,257
67,2,-459,0,0,257
30,5,-481,0,0,257
99,0,-448,0,0,257
47,4,-476,0,0,257
78,1,465,0,0,257
6,6,-499,0,0,257
74,2,404,0,0,257
73,2,475,0,0,257
67,2,-409,0,0,257
75,2,418,0,0,257
37,4,-435,0,0,257
61,2,478,0,0,257
43,4,492,0,0,257
42,4,-416,0,0,257
85,1,478,0,0,257
76,2,409,0,0,257
75,2,-430,0,0,257
27,5,-470,0,0,257
88,1,483,0,0,257
82,1,-444,0,0,257
66,2,500,0,0,257
28,5,-464,0,0,257
56,2,454,0,0,257
98,0,445,0,0,257
50,3,-425,0,0,257
45,3,493,0,0,257
84,2,-490,0,0,257
78,2,427,0,0,257
71,2,-447,0,0,257
6,6,-474,1,0,258
2,6,-438,1,0,258
58,1,400,1,0,258
46,2,493,1,0,258
38,3,414,1,0,258
18,6,-475,1,0,258
66,0,-488,1,0,258
43,3,468,1,0,258
37,4,-446,1,0,258
9,6,-489,1,0,258
9,6,-489,1,0,258
59,2,-496,1,0,258
94,0,-451,1,0,258
3,6,-452,1,0,258
96,0,431,1,0,258
87,0,477,1,0,258
30,5,484,1,0,258
16,6,-412,1,0,258
31,4,-435,1,0,258
46,3,475,1,0,258
88,0,-430,1,0,258
17,5,412,1,0,258
66,1,-437,1,0,258
43,3,-455,1,0,258
30,4,-448,1,0,258
1,6,-497,1,0,258
97,0,466,1,0,258
11,6,-418,1,0,258
58,2,410,1,0,258
85,0,-466,1,0,258
74,1,413,1,0,258
39,3,445,1,0,258
92,0,-491,1,0,258
34,4,479,1,0,258
83,0,412,1,0,258
28,4,442,1,0,258
99,0,-405,1,0,258
85,0,-413,1,0,258
86,0,-480,1,0,258
4,6,431,1,0,258
45,3,-485,0,0,258
3,5,-435,0,0,258
81,1,474,0,0,258
91,1,-459,0,0,258
97,1,-408,0,0,258
67,2,448,0,0,258
73,2,-498,0,0,258
39,4,476,0,0,258
29,4,-476,0,0,258
20,5,-456,0,0,258
50,3,-443,0,0,258
1,6,466,0,0,258
12,5,441,0,0,258
27,4,481,0,0,258
38,3,-451,0,0,258
47,3,-403,0,0,258
16,5,406,0,0,258
80,1,449,0,0,258
74,1,482,0,0,258
64,2,440,0,0,258
70,2,415,0,0,258
80,1,-466,0,0,258
55,2,-421,0,0,258
55,2,-457,0,0,258
54,3,453,0,0,258
13,5,-411,0,0,258
61,2,-416,0,0,258
32,4,451,0,0,258
45,3,441,0,0,258
21,4,-460,0,0,258
48,3,-430,0,0,258
77,1,-419,0,0,258
14,5,-428,0,0,258
45,3,434,0,0,258
39,4,411,0,0,258
86,1,-403,0,0,258
63,2,432,0,0,258
88,1,443,0,0,258
72,1,-417,0,0,258
92,0,450,0,0,258
79,3,-499,1,0,259
72,6,483,1,0,259
22,5,-418,1,0,259
20,6,418,1,0,259
85,6,-493,1,0,259
21,4,462,1,0,259
98,1,-414,1,0,259
67,4,498,1,0,259
73,4,-444,1,0,259
72,5,463,1,0,259
86,3,456,1,0,259
40,6,478,1,0,259
32,6,403,1,0,259
47,6,-484,1,0,259
96,0,419,1,0,259
20,4,478,1,0,259
34,6,-412,1,0,259
91,2,-467,1,0,259
18,4,-473,1,0,259
47,4,404,1,0,259
45,4,411,1,0,259
28,4,497,1,0,259
23,5,-444,1,0,259
15,5,483,1,0,259
85,6,-487,1,0,259
90,3,-409,1,0,259
14,0,427,1,0,259
72,5,481,1,0,259
77,4,-492,1,0,259
51,5,-401,1,0,259
93,4,470,1,0,259
85,4,494,1,0,259
96,1,456,1,0,259
34,5,480,1,0,259
24,6,-417,1,0,259
37,5,-460,1,0,259
42,4,-430,1,0,259
42,5,-481,1,0,259
70,6,425,1,0,259
39,5,401,1,0,259
90,4,-440,0,0,259
74,6,-410,0,0,259
10,6,-408,0,0,259
79,3,475,0,0,259
50,4,-491,0,0,259
32,4,418,0,0,259
98,3,-495,0,0,259
78,4,-449,0,0,259
14,5,-463,0,0,259
45,5,414,0,0,259
12,5,454,0,0,259
88,3,-415,0,0,259
25,5,-480,0,0,259
57,4,-460,0,0,259
3,6,423,0,0,259
16,6,-476,0,0,259
24,5,-447,0,0,259
7,6,-496,0,0,259
40,5,490,0,0,259
93,4,432,0,0,259
90,3,472,0,0,259
93,2,434,0,0,259
31,5,454,0,0,259
40,2,-442,0,0,259
91,3,457,0,0,259
38,4,-446,0,0,259
51,4,-404,0,0,259
2,6,-491,0,0,259
70,3,-479,0,0,259
60,3,-496,0,0,259
80,4,439,0,0,259
77,4,400,0,0,259
27,4,-427,0,0,259
47,4,-432,0,0,259
78,5,484,0,0,259
80,5,-442,0,0,259
81,4,444,0,0,259
59,4,432,0,0,259
12,5,433,0,0,259
6,5,420,0,0,259
67,3,-418,1,0,260
68,2,412,1,0,260
74,2,-451,1,0,260
60,4,460,1,0,260
84,4,-437,1,0,260
55,5,-475,1,0,260
82,3,-479,1,0,260
22,5,421,1,0,260
4,6,486,1,0,260
30,5,482,1,0,260
71,3,-454,1,0,260
28,6,-498,1,0,260
36,5,-485,1,0,260
33,5,-416,1,0,260
66,4,-481,1,0,260
62,3,-404,1,0,260
19,6,-485,1,0,260
75,3,-414,1,0,260
44,5,-432,1,0,260
45,4,405,1,0,260
72,3,402,1,0,260
76,3,-482,1,0,260
12,6,457,1,0,260
98,1,408,1,0,260
12,6,465,1,0,260
91,1,473,1,0,260
56,4,416,1,0,260
82,2,477,1,0,260
72,3,418,1,0,260
70,3,438,1,0,260
96,0,453,1,0,260
86,2,-429,1,0,260
90,5,-434,1,0,260
2,6,438,1,0,260
66,4,-405,1,0,260
31,5,458,1,0,260
3,6,-402,1,0,260
18,6,-432,1,0,260
78,3,430,1,0,260
16,6,439,1,0,260
77,3,-422,0,0,260
29,4,462,0,0,260
67,3,-493,0,0,260
62,4,-470,0,0,260
36,5,485,0,0,260
78,2,475,0,0,260
69,3,449,0,0,260
92,0,420,0,0,260
47,3,412,0,0,260
33,4,408,0,0,260
88,1,-430,0,0,260
71,2,-490,0,0,260
37,4,-441,0,0,260
33,4,-423,0,0,260
80,2,-498,0,0,260
80,1,-494,0,0,260
33,4,-478,0,0,260
57,4,-500,0,0,260
77,2,463,0,0,260
79,1,-472,0,0,260
8,6,485,0,0,260
51,3,453,0,0,260
63,2,-427,0,0,260
26,5,-422,0,0,260
18,5,-477,0,0,260
46,3,434,0,0,260
54,3,406,0,0,260
29,4,455,0,0,260
85,1,456,0,0,260
42,4,400,0,0,260
4,6,424,0,0,260
74,3,-443,0,0,260
56,3,488,0,0,260
58,3,-484,0,0,260
12,5,-451,0,0,260
90,1,-495,0,0,260
81,1,-472,0,0,260
20,5,-423,0,0,260
47,3,-413,0,0,260
31,4,-454,0,0,260
22,6,453,1,0,261
99,0,400,1,0,261
63,3,-461,1,0,261
76,2,451,1,0,261
19,6,-448,1,0,261
65,3,478,1,0,261
28,6,-426,1,0,261
48,5,-497,1,0,261
48,5,498,1,0,261
12,6,-418,1,0,261
61,4,-487,1,0,261
5,6,475,1,0,261
98,0,-498,1,0,261
98,0,451,1,0,261
10,6,-424,1,0,261
67,3,429,1,0,261
6,6,-417,1,0,261
18,6,458,1,0,261
71,3,-433,1,0,261
66,3,487,1,0,261
22,5,441,1,0,261
53,4,437,1,0,261
95,0,423,1,0,261
88,1,-496,1,0,261
33,5,-492,1,0,261
51,4,-488,1,0,261
99,0,-438,1,0,261
82,1,472,1,0,261
76,2,430,1,0,261
22,5,-499,1,0,261
38,5,493,1,0,261
75,2,-429,1,0,261
43,4,475,1,0,261
85,2,408,1,0,261
21,5,-500,1,0,261
31,5,405,1,0,261
14,6,-419,1,0,261
77,2,-434,1,0,261
48,4,-434,1,0,261
61,3,482,1,0,261
70,1,458,0,0,261
90,0,412,0,0,261
72,1,459,0,0,261
59,4,-414,0,0,261
30,6,-430,0,0,261
51,4,-406,0,0,261
58,4,-449,0,0,261
53,4,439,0,0,261
99,0,419,0,0,261
47,4,426,0,0,261
87,0,479,0,0,261
50,4,414,0,0,261
50,4,-480,0,0,261
69,3,429,0,0,261
62,3,-464,0,0,261
39,4,-415,0,0,261
27,5,402,0,0,261
68,3,-418,0,0,261
53,4,443,0,0,261
40,5,-435,0,0,261
74,2,-429,0,0,261
91,0,-466,0,0,261
74,2,-464,0,0,261
53,4,-456,0,0,261
12,5,-423,0,0,261
11,5,-439,0,0,261
71,2,424,0,0,261
6,6,-452,0,0,261
95,0,467,0,0,261
89,1,-434,0,0,261
1,6,-487,0,0,261
37,5,-435,0,0,261
52,4,-474,0,0,261
58,4,-454,0,0,261
5,6,-436,0,0,261
35,5,-481,0,0,261
47,4,414,0,0,261
2,6,-409,0,0,261
24,5,440,0,0,261
25,5,438,0,0,261
61,2,-460,1,0,262
73,2,-453,1,0,262
44,4,-406,1,0,262
67,2,-485,1,0,262
60,3,487,1,0,262
33,4,443,1,0,262
29,5,418,1,0,262
83,1,412,1,0,262
96,0,497,1,0,262
88,1,-419,1,0,262
85,1,-479,1,0,262
21,5,-498,1,0,262
48,3,486,1,0,262
45,3,493,1,0,262
41,3,-488,1,0,262
64,2,-424,1,0,262
47,3,-460,1,0,262
65,2,419,1,0,262
67,2,-474,1,0,262
39,4,-416,1,0,262
76,0,477,1,0,262
2,6,-445,1,0,262
9,5,498,1,0,262
64,1,415,1,0,262
99,1,-481,1,0,262
10,6,-426,1,0,262
42,4,-409,1,0,262
96,1,-428,1,0,262
82,0,401,1,0,262
67,3,-433,1,0,262
83,1,466,1,0,262
73,2,475,1,0,262
16,4,400,1,0,262
72,1,443,1,0,262
84,0,482,1,0,262
84,0,446,1,0,262
78,1,436,1,0,262
58,2,407,1,0,262
79,1,490,1,0,262
19,5,-474,1,0,262
17,2,500,0,0,262
5,2,-477,0,0,262
78,2,-473,0,0,262
63,3,460,0,0,262
21,4,-475,0,0,262
99,1,406,0,0,262
1,4,-425,0,0,262
31,3,-478,0,0,262
95,2,465,0,0,262
41,4,410,0,0,262
3,6,472,0,0,262
90,0,-473,0,0,262
99,0,-441,0,0,262
50,4,482,0,0,262
94,1,-479,0,0,262
91,1,-460,0,0,262
42,3,442,0,0,262
90,2,492,0,0,262
45,3,-452,0,0,262
68,3,452,0,0,262
48,3,-431,0,0,262
72,2,425,0,0,262
40,4,494,0,0,262
35,3,-419,0,0,262
98,0,-497,0,0,262
8,5,437,0,0,262
92,1,468,0,0,262
37,3,-471,0,0,262
86,1,-481,0,0,262
92,1,423,0,0,262
14,5,418,0,0,262
34,3,-417,0,0,262
93,1,-491,0,0,262
39,3,-458,0,0,262
8,5,495,0,0,262
80,2,416,0,0,262
70,2,-482,0,0,262
37,3,-439,0,0,262
92,0,-470,0,0,262
85,2,434,0,0,262
41,3,471,1,0,263
88,1,-453,1,0,263
37,4,440,1,0,263
96,0,488,1,0,263
9,6,492,1,0,263
86,1,-422,1,0,263
74,2,-472,1,0,263
60,2,449,1,0,263
61,2,460,1,0,263
7,6,-424,1,0,263
2,6,-478,1,0,263
35,3,-475,1,0,263
50,3,-496,1,0,263
30,4,401,1,0,263
69,2,496,1,0,263
83,1,-473,1,0,263
38,3,447,1,0,263
96,0,-405,1,0,263
2,6,-480,1,0,263
10,6,409,1,0,263
27,4,492,1,0,263
