uncertainty,seek/share,Market_change,Instr,Task1Seek,RealMC,ID_n
89,6,-449,1,2,400,349
1,6,403,0,2,403,349
95,6,-460,1,2,407,349
8,6,411,1,2,411,349
97,6,411,1,2,411,349
71,6,453,1,2,411,349
83,6,-444,0,2,412,349
34,6,415,1,2,415,349
4,0,427,0,2,427,349
99,6,-435,0,2,430,349
83,6,-401,1,2,431,349
63,6,431,0,2,431,349
8,2,431,0,2,431,349
88,6,455,1,2,432,349
81,5,495,0,2,433,349
26,6,-426,1,2,437,349
27,4,439,0,2,439,349
58,6,440,1,2,440,349
88,5,414,0,2,446,349
96,6,-417,0,2,448,349
93,6,401,1,2,452,349
23,4,452,0,2,452,349
44,5,-495,0,2,452,349
75,6,-416,0,2,454,349
21,4,457,0,2,457,349
49,6,459,1,2,459,349
50,5,462,0,2,462,349
2,0,466,0,2,466,349
15,6,467,1,2,467,349
7,4,472,0,2,472,349
14,2,464,0,2,473,349
28,6,476,1,2,476,349
16,4,480,0,2,480,349
6,6,482,1,2,482,349
44,6,483,1,2,483,349
94,6,-427,1,2,486,349
56,5,414,0,2,486,349
18,6,489,1,2,489,349
31,6,489,1,2,489,349
15,4,436,0,2,493,349
88,6,-453,0,2,493,349
66,6,-466,1,2,495,349
67,6,495,0,2,495,349
78,6,488,0,2,498,349
5,3,-495,0,2,-495,350
34,1,-490,0,2,-490,350
65,6,-415,1,2,-485,350
73,6,-416,1,2,-485,350
84,6,-415,1,2,-478,350
79,6,-470,1,2,-470,350
54,3,-447,0,2,-470,350
89,3,-442,0,2,-469,350
59,6,-468,0,2,-468,350
13,3,-467,0,2,-467,350
48,3,-472,0,2,-467,350
41,6,499,1,2,-466,350
2,6,-465,0,2,-465,350
8,3,-463,0,2,-463,350
75,6,423,1,2,-462,350
57,6,-461,1,2,-461,350
35,3,-461,0,2,-461,350
79,3,-434,0,2,-457,350
84,6,429,1,2,-451,350
23,3,-451,0,2,-451,350
33,3,-448,0,2,-448,350
79,6,-447,0,2,-447,350
38,6,-444,1,2,-444,350
60,3,-444,0,2,-444,350
50,4,-443,0,2,-443,350
7,6,-436,1,2,-436,350
69,6,-487,1,2,-429,350
78,3,-410,0,2,-429,350
51,6,-428,1,2,-428,350
30,3,404,0,2,-428,350
37,3,-426,0,2,-426,350
61,6,-498,1,2,-425,350
72,6,459,1,2,-424,350
60,6,-487,1,2,-424,350
3,6,-407,0,2,-421,350
3,6,-415,1,2,-415,350
75,6,-415,1,2,-415,350
27,6,-409,1,2,-409,350
95,6,460,1,2,-401,350
12,3,409,0,2,409,350
37,6,418,1,2,413,350
90,6,500,1,2,414,350
77,6,415,1,2,415,350
91,6,461,1,2,421,350
35,3,424,0,2,424,350
65,6,-479,1,2,425,350
37,6,427,1,2,427,350
9,3,422,0,2,429,350
48,4,430,0,2,430,350
16,6,431,1,2,431,350
91,3,417,0,2,432,350
94,3,422,0,2,433,350
88,6,439,1,2,439,350
62,3,439,0,2,439,350
22,6,440,0,2,440,350
61,6,-419,1,2,441,350
60,6,443,1,2,443,350
43,3,428,0,2,445,350
11,6,-462,1,2,447,350
85,3,434,0,2,447,350
88,6,449,1,2,449,350
4,6,449,1,2,449,350
24,6,450,1,2,450,350
51,6,471,1,2,471,350
56,6,471,0,2,471,350
26,3,472,0,2,472,350
60,6,473,1,2,473,350
98,6,-436,1,2,480,350
23,3,448,0,2,484,350
14,6,486,1,2,486,350
54,3,488,0,2,488,350
91,3,487,0,2,489,350
60,3,490,0,2,490,350
39,3,491,0,2,491,350
81,3,471,0,2,492,350
24,6,490,1,2,494,350
77,6,-493,0,2,494,350
46,6,496,1,2,496,350
82,3,498,0,2,498,350
28,6,499,1,2,499,350
84,5,496,1,2,-500,351
35,4,471,1,2,-497,351
39,4,-493,1,2,-493,351
66,2,-439,0,2,-492,351
69,1,404,0,2,-491,351
13,4,-490,1,2,-490,351
48,1,-455,0,2,-490,351
83,0,-441,0,2,-485,351
5,2,-484,0,2,-484,351
67,1,431,0,2,-478,351
96,5,-459,1,2,-476,351
63,4,466,1,2,-474,351
42,2,-473,0,2,-473,351
44,4,-471,1,2,-471,351
96,2,-472,0,2,-470,351
77,4,-472,1,2,-466,351
58,2,-465,0,2,-465,351
53,1,-462,0,2,-462,351
80,1,-428,0,2,-461,351
62,2,460,0,2,-455,351
21,0,-453,0,2,-453,351
44,5,-446,1,2,-446,351
13,1,-446,0,2,-446,351
19,4,-444,1,2,-444,351
46,5,-409,1,2,-441,351
3,5,-435,1,2,-435,351
86,4,-428,1,2,-435,351
51,5,-442,1,2,-434,351
1,1,-431,0,2,-431,351
97,2,405,0,2,-427,351
55,2,-422,0,2,-422,351
48,2,-419,0,2,-419,351
14,4,-418,1,2,-418,351
87,4,407,1,2,-416,351
75,6,406,1,2,-412,351
79,1,499,0,2,-411,351
97,4,-412,1,2,-409,351
47,4,-409,1,2,-409,351
92,5,-403,1,2,-403,351
35,5,443,1,2,-402,351
67,1,-401,0,2,-401,351
80,5,-474,0,2,400,351
51,5,-415,1,2,404,351
93,5,429,0,2,404,351
81,5,-476,1,2,407,351
93,5,409,0,2,409,351
93,6,-402,1,2,410,351
32,5,415,1,2,415,351
55,4,-491,0,2,418,351
66,5,492,1,2,423,351
1,5,425,1,2,425,351
96,5,410,1,2,430,351
8,5,436,0,2,436,351
42,4,-485,0,2,438,351
65,5,480,0,2,442,351
9,5,443,1,2,443,351
32,6,487,1,2,445,351
35,5,476,0,2,447,351
76,5,420,0,2,449,351
16,5,-428,0,2,449,351
82,4,441,0,2,449,351
74,5,-435,1,2,450,351
87,5,-402,1,2,451,351
20,6,454,1,2,454,351
61,5,-486,0,2,455,351
27,5,455,0,2,455,351
53,5,-439,0,2,459,351
40,4,463,0,2,463,351
73,4,466,1,2,466,351
75,4,-458,0,2,472,351
37,4,472,0,2,472,351
30,5,-488,0,2,475,351
62,5,477,1,2,477,351
67,6,-431,1,2,481,351
65,5,483,1,2,483,351
99,6,-426,1,2,486,351
62,4,-498,0,2,486,351
55,5,488,1,2,488,351
53,4,419,0,2,495,351
77,5,470,1,2,498,351
78,6,408,1,2,-499,352
36,1,-497,1,2,-497,352
58,4,-493,0,2,-493,352
84,6,441,1,2,-492,352
11,3,-458,1,2,-491,352
22,3,-454,0,2,-491,352
6,0,-487,1,2,-487,352
82,6,464,0,2,-483,352
57,3,-432,0,2,-480,352
14,1,462,0,2,-479,352
72,6,-461,0,2,-478,352
16,1,-473,0,2,-473,352
91,6,-464,0,2,-470,352
15,0,-468,1,2,-468,352
61,5,-467,1,2,-467,352
69,5,452,0,2,-467,352
61,6,-465,1,2,-465,352
17,4,411,0,2,-459,352
92,6,-411,0,2,-458,352
94,6,491,0,2,-456,352
30,4,-424,1,2,-454,352
23,4,-454,0,2,-454,352
72,6,-480,1,2,-453,352
36,5,-451,0,2,-451,352
45,4,-498,1,2,-449,352
70,6,-411,1,2,-446,352
55,6,-496,1,2,-446,352
80,5,400,1,2,-443,352
58,6,448,1,2,-442,352
86,5,-489,1,2,-441,352
97,6,-458,0,2,-438,352
41,3,-436,1,2,-436,352
10,0,-436,1,2,-436,352
92,6,-465,0,2,-434,352
72,6,442,0,2,-434,352
81,6,-460,0,2,-427,352
76,1,452,0,2,-422,352
37,0,-418,1,2,-418,352
93,6,-427,0,2,-418,352
73,5,-490,0,2,-418,352
25,3,500,0,2,-417,352
7,0,-416,0,2,-416,352
3,0,-410,1,2,-410,352
94,6,-491,1,2,-408,352
74,5,-493,0,2,-408,352
51,4,-405,0,2,-405,352
39,3,475,1,2,-404,352
50,0,-402,1,2,-402,352
76,6,448,1,2,-401,352
40,5,400,1,2,400,352
16,0,404,1,2,404,352
63,1,489,0,2,411,352
73,5,453,0,2,415,352
11,1,420,0,2,420,352
28,1,422,1,2,422,352
27,1,425,0,2,425,352
20,0,426,1,2,426,352
34,6,-494,1,2,431,352
12,0,437,1,2,437,352
84,6,-436,0,2,440,352
30,1,443,0,2,443,352
36,3,447,1,2,447,352
74,5,449,1,2,449,352
69,4,475,1,2,453,352
2,0,460,1,2,460,352
20,1,461,1,2,461,352
21,3,463,1,2,463,352
45,3,465,0,2,464,352
70,5,-419,0,2,466,352
34,5,470,0,2,470,352
26,0,471,1,2,471,352
15,1,475,0,2,475,352
78,6,-449,1,2,478,352
5,0,485,0,2,485,352
5,0,486,0,2,486,352
94,6,-468,0,2,488,352
64,5,493,0,2,493,352
79,4,477,1,2,494,352
72,6,441,1,2,495,352
40,4,-409,0,2,497,352
60,3,-464,1,2,-497,353
47,4,-496,0,2,-496,353
37,5,454,1,2,-494,353
80,1,-494,1,2,-494,353
35,5,468,0,2,-492,353
55,3,-491,0,2,-491,353
9,1,-484,1,2,-484,353
62,2,-484,0,2,-484,353
3,5,-472,1,2,-472,353
75,0,-469,1,2,-469,353
96,0,-468,1,2,-468,353
71,2,-475,0,2,-466,353
38,4,-460,1,2,-460,353
41,5,-441,1,2,-459,353
78,3,498,1,2,-459,353
46,3,-459,0,2,-455,353
54,4,471,1,2,-453,353
4,6,-452,1,2,-452,353
51,3,-441,0,2,-448,353
68,3,-489,1,2,-446,353
53,3,-445,0,2,-445,353
1,5,-444,0,2,-444,353
91,1,-497,0,2,-436,353
40,4,-478,1,2,-431,353
52,4,487,0,2,-431,353
31,5,452,0,2,-427,353
70,2,-404,0,2,-423,353
45,4,480,0,2,-412,353
81,1,-412,0,2,-412,353
56,2,-476,1,2,-402,353
2,3,-401,1,2,-401,353
50,0,-491,1,2,400,353
32,3,400,1,2,400,353
2,6,401,0,2,401,353
82,2,-455,0,2,408,353
59,2,413,1,2,413,353
7,4,418,0,2,418,353
97,1,449,0,2,418,353
85,2,-453,0,2,421,353
11,4,424,1,2,424,353
6,5,-492,0,2,424,353
80,2,471,0,2,427,353
9,4,430,0,2,430,353
46,3,432,0,2,432,353
58,3,459,1,2,435,353
74,0,435,1,2,439,353
62,4,-457,0,2,443,353
55,3,445,1,2,445,353
16,4,445,1,2,445,353
23,3,451,1,2,451,353
62,2,-455,1,2,451,353
43,3,457,1,2,457,353
32,3,459,0,2,459,353
76,1,459,0,2,459,353
60,2,-418,1,2,461,353
39,3,461,1,2,461,353
84,1,461,0,2,461,353
48,2,463,1,2,463,353
71,0,-407,1,2,464,353
51,4,-402,0,2,464,353
12,5,467,1,2,467,353
1,6,468,1,2,468,353
28,4,470,0,2,470,353
68,4,-437,1,2,471,353
27,4,473,0,2,474,353
51,4,-411,0,2,476,353
14,5,480,1,2,480,353
25,4,480,0,2,480,353
5,5,481,0,2,481,353
67,3,418,0,2,482,353
80,1,459,0,2,484,353
1,6,485,1,2,485,353
4,4,489,1,2,489,353
64,3,491,1,2,491,353
2,5,491,0,2,491,353
21,3,492,1,2,492,353
75,3,-400,0,2,492,353
99,0,427,0,2,492,353
61,4,435,1,2,497,353
93,1,475,0,2,500,353
93,6,-484,0,2,-497,354
53,4,-497,0,2,-497,354
17,0,-496,1,2,-496,354
52,4,-466,0,2,-493,354
21,5,457,0,2,-491,354
19,4,-489,0,2,-489,354
61,5,457,0,2,-486,354
55,4,-485,0,2,-485,354
78,5,-481,1,2,-481,354
27,1,-478,0,2,-478,354
15,6,436,0,2,-472,354
31,2,-470,1,2,-470,354
98,6,-401,1,2,-469,354
74,3,-474,0,2,-466,354
55,3,-483,1,2,-463,354
68,5,-442,1,2,-450,354
14,1,-450,0,2,-450,354
63,4,-402,1,2,-449,354
75,5,418,1,2,-449,354
30,2,-447,1,2,-447,354
65,4,-418,1,2,-444,354
99,6,442,0,2,-444,354
80,5,-465,1,2,-442,354
43,3,-440,1,2,-440,354
75,5,-420,1,2,-438,354
23,2,-438,1,2,-438,354
33,3,-463,0,2,-436,354
15,1,-406,1,2,-432,354
33,2,-430,0,2,-430,354
55,3,-428,1,2,-428,354
91,6,-465,1,2,-425,354
51,4,462,1,2,-424,354
6,0,-419,1,2,-419,354
15,0,-418,0,2,-418,354
24,1,-435,0,2,-413,354
11,6,-412,0,2,-412,354
88,5,425,1,2,-406,354
90,6,459,0,2,-405,354
54,3,-401,0,2,-401,354
35,3,402,0,2,402,354
46,4,-440,0,2,404,354
11,0,411,1,2,411,354
15,0,411,0,2,411,354
1,0,413,1,2,413,354
3,0,420,0,2,420,354
86,5,431,1,2,424,354
78,5,-435,1,2,427,354
34,5,428,0,2,428,354
9,0,429,1,2,429,354
59,4,-466,1,2,430,354
40,2,431,1,2,431,354
75,6,434,0,2,434,354
98,6,-468,1,2,441,354
83,6,-451,1,2,441,354
22,1,445,0,2,445,354
43,3,447,0,2,447,354
86,6,-479,0,2,451,354
70,6,447,0,2,452,354
77,5,483,1,2,453,354
25,2,-450,0,2,453,354
66,4,-422,1,2,457,354
94,6,-433,0,2,457,354
87,5,474,0,2,457,354
8,0,459,1,2,459,354
22,6,-405,1,2,463,354
40,3,465,0,2,465,354
96,6,-458,1,2,466,354
65,6,-425,0,2,466,354
12,3,-414,1,2,467,354
27,2,473,1,2,473,354
80,6,-467,0,2,479,354
17,1,480,1,2,480,354
75,5,484,1,2,484,354
41,5,408,0,2,484,354
66,5,484,0,2,484,354
53,6,-497,0,2,486,354
69,4,458,1,2,487,354
26,1,490,0,2,490,354
42,4,492,0,2,492,354
29,1,481,1,2,497,354
23,5,-496,1,2,-496,355
51,5,-495,0,2,-495,355
18,6,-491,1,2,-491,355
98,0,-437,1,2,-490,355
5,6,-488,0,2,-488,355
18,5,-483,0,2,-483,355
52,0,-491,1,2,-480,355
28,1,-480,1,2,-480,355
62,1,-423,0,2,-480,355
23,6,-476,0,2,-476,355
26,5,-475,0,2,-475,355
39,5,-466,0,2,-466,355
74,1,422,1,2,-463,355
50,1,-418,1,2,-459,355
91,0,447,0,2,-455,355
79,2,-435,0,2,-450,355
75,4,-428,0,2,-449,355
63,0,477,0,2,-448,355
73,1,-407,1,2,-447,355
71,2,-447,1,2,-447,355
63,2,-405,1,2,-447,355
30,1,458,0,2,-445,355
70,1,412,1,2,-444,355
78,4,-442,1,2,-442,355
38,4,-441,1,2,-441,355
11,5,-439,0,2,-439,355
64,0,-449,1,2,-436,355
95,2,486,1,2,-434,355
36,2,-433,1,2,-433,355
43,3,-430,0,2,-430,355
54,3,-449,1,2,-422,355
93,0,-417,0,2,-417,355
64,3,-414,1,2,-416,355
87,2,467,1,2,-411,355
80,2,-468,1,2,-409,355
98,4,461,0,2,-407,355
82,0,-486,1,2,-406,355
9,6,402,1,2,402,355
55,4,-406,0,2,403,355
13,5,404,0,2,404,355
94,2,415,0,2,415,355
15,6,417,0,2,417,355
79,1,-498,1,2,418,355
46,5,419,1,2,419,355
63,1,421,1,2,421,355
84,4,439,1,2,422,355
6,6,423,1,2,423,355
36,5,481,1,2,424,355
56,0,-425,0,2,424,355
27,5,440,0,2,426,355
25,5,429,0,2,429,355
24,5,430,1,2,430,355
5,6,433,1,2,433,355
40,5,435,1,2,435,355
98,0,-404,1,2,440,355
19,5,441,0,2,441,355
36,5,445,1,2,445,355
2,6,447,0,2,447,355
27,5,479,0,2,450,355
69,0,-437,0,2,456,355
8,6,457,0,2,457,355
15,5,463,1,2,463,355
26,6,465,0,2,465,355
16,6,468,0,2,468,355
64,6,469,0,2,469,355
79,2,-500,0,2,470,355
30,5,473,1,2,473,355
97,0,-427,0,2,476,355
8,6,477,1,2,477,355
29,5,443,0,2,479,355
64,3,480,1,2,480,355
93,1,-418,1,2,481,355
68,4,459,0,2,482,355
18,6,483,0,2,483,355
58,5,456,0,2,492,355
31,4,-427,1,2,493,355
64,0,-439,0,2,495,355
27,4,469,0,2,497,355
21,5,500,1,2,500,355
51,1,-430,0,2,500,355
28,4,410,1,2,-500,356
91,1,-432,1,2,-500,356
1,6,-487,0,2,-487,356
19,4,-486,1,2,-486,356
14,5,-483,1,2,-483,356
80,1,-482,0,2,-482,356
30,4,-487,0,2,-481,356
7,3,-475,1,2,-475,356
60,3,-474,1,2,-474,356
18,2,-471,0,2,-471,356
54,3,488,1,2,-468,356
15,4,-467,1,2,-467,356
98,0,-463,1,2,-466,356
6,5,-466,1,2,-466,356
18,3,-456,0,2,-456,356
34,4,-452,0,2,-452,356
18,4,-451,1,2,-451,356
37,4,-441,0,2,-446,356
13,3,-443,0,2,-443,356
22,4,-440,0,2,-440,356
93,1,-437,0,2,-437,356
67,2,-433,1,2,-433,356
81,2,481,0,2,-425,356
82,1,-412,1,2,-424,356
92,1,480,0,2,-423,356
7,5,-421,1,2,-421,356
35,3,-418,0,2,-418,356
43,3,-417,0,2,-417,356
98,0,-429,1,2,-416,356
98,0,-427,1,2,-416,356
99,0,-438,0,2,-416,356
61,2,-411,0,2,-411,356
9,5,-408,1,2,-408,356
60,3,-406,1,2,-406,356
63,3,444,1,2,-405,356
16,5,-403,0,2,-403,356
12,4,428,1,2,-402,356
28,5,-429,0,2,-402,356
4,4,-400,0,2,-400,356
75,2,413,1,2,413,356
55,3,477,1,2,414,356
12,5,417,0,2,417,356
16,5,420,1,2,420,356
1,6,421,0,2,421,356
33,4,430,1,2,430,356
83,2,-490,0,2,431,356
74,2,432,0,2,432,356
13,5,438,0,2,438,356
39,4,439,0,2,439,356
93,1,448,0,2,439,356
16,5,439,0,2,439,356
23,4,441,0,2,441,356
10,6,443,1,2,443,356
56,4,-487,1,2,445,356
3,6,446,1,2,446,356
89,2,-459,1,2,446,356
97,2,-426,1,2,448,356
94,1,-444,0,2,450,356
43,4,453,0,2,453,356
18,4,456,1,2,456,356
61,2,433,1,2,457,356
16,5,-474,1,2,461,356
71,3,476,0,2,461,356
17,5,464,0,2,464,356
52,3,465,1,2,465,356
77,2,-489,1,2,466,356
4,6,478,1,2,478,356
95,2,-461,0,2,480,356
55,3,481,1,2,481,356
11,5,481,0,2,481,356
9,6,482,0,2,482,356
3,6,482,0,2,482,356
18,5,483,1,2,483,356
82,2,481,0,2,487,356
37,3,434,1,2,493,356
48,4,-463,1,2,493,356
80,1,470,0,2,495,356
38,4,431,1,2,499,356
34,4,500,0,2,500,356
20,5,-470,0,2,500,356
98,3,413,1,2,-498,357
95,5,-497,1,2,-497,357
28,5,-497,1,2,-497,357
79,5,-487,1,2,-495,357
50,4,-489,1,2,-489,357
42,4,-485,1,2,-485,357
45,1,492,1,2,-481,357
56,4,-479,1,2,-479,357
39,5,407,0,2,-476,357
7,4,-473,0,2,-473,357
84,4,453,0,2,-472,357
9,1,-472,0,2,-472,357
47,4,-468,0,2,-468,357
35,5,-464,1,2,-464,357
91,5,-477,1,2,-464,357
76,1,407,1,2,-454,357
79,3,-459,0,2,-453,357
96,1,401,1,2,-451,357
41,4,-473,0,2,-448,357
83,1,483,1,2,-447,357
62,4,-406,0,2,-447,357
38,4,-445,0,2,-445,357
5,3,-445,0,2,-445,357
33,4,-443,0,2,-443,357
17,3,-441,1,2,-441,357
18,1,-439,0,2,-439,357
12,4,-434,0,2,-434,357
82,2,406,1,2,-430,357
1,6,-426,1,2,-426,357
98,4,410,1,2,-425,357
18,1,-418,0,2,-418,357
24,6,419,1,2,-417,357
76,1,-481,1,2,-416,357
47,0,-412,0,2,-412,357
46,3,-406,0,2,-406,357
36,5,-405,0,2,-405,357
25,2,-401,0,2,-401,357
35,3,400,1,2,400,357
23,1,405,0,2,405,357
93,1,-432,0,2,406,357
77,2,413,1,2,413,357
88,1,471,0,2,414,357
28,3,417,1,2,417,357
43,6,419,1,2,419,357
43,4,421,1,2,421,357
82,5,-400,0,2,423,357
42,5,458,0,2,427,357
33,2,427,0,2,427,357
48,3,-439,0,2,428,357
79,5,-406,0,2,430,357
45,3,438,0,2,430,357
15,4,431,1,2,431,357
98,1,-469,1,2,431,357
49,3,432,1,2,432,357
90,4,401,0,2,432,357
66,1,-457,1,2,434,357
97,1,-426,0,2,437,357
62,3,-476,1,2,438,357
88,5,454,1,2,440,357
70,5,442,1,2,442,357
20,4,451,1,2,451,357
11,1,453,0,2,453,357
28,1,456,1,2,456,357
14,0,459,0,2,459,357
81,4,-415,0,2,459,357
20,6,460,1,2,460,357
28,5,467,0,2,467,357
38,5,469,1,2,469,357
13,4,469,0,2,469,357
52,4,451,0,2,472,357
17,5,477,1,2,477,357
37,5,-413,0,2,480,357
22,1,481,0,2,481,357
55,4,485,1,2,487,357
61,6,491,0,2,491,357
48,3,468,1,2,492,357
9,2,494,0,2,494,357
85,2,-467,1,2,496,357
25,6,464,1,2,500,357
93,6,475,0,2,500,357
5,6,-500,1,2,-500,358
39,2,-497,0,2,-497,358
96,6,-473,1,2,-494,358
45,1,-493,0,2,-493,358
71,4,-472,0,2,-493,358
55,6,-491,1,2,-491,358
67,6,-447,1,2,-487,358
90,6,450,1,2,-481,358
85,6,497,1,2,-476,358
18,6,499,0,2,-476,358
12,6,-473,1,2,-473,358
73,6,466,0,2,-471,358
15,6,482,1,2,-470,358
89,6,441,1,2,-464,358
62,5,-441,0,2,-461,358
94,6,-411,1,2,-459,358
21,1,-459,0,2,-459,358
4,1,-458,0,2,-458,358
18,6,473,1,2,-452,358
25,6,-417,1,2,-450,358
58,6,-449,1,2,-449,358
28,6,-447,1,2,-447,358
86,6,-448,1,2,-447,358
99,6,-499,1,2,-446,358
85,6,485,1,2,-444,358
58,6,-440,1,2,-440,358
44,6,-433,1,2,-433,358
29,6,-431,1,2,-431,358
41,4,-462,0,2,-428,358
43,6,477,1,2,-426,358
92,6,447,1,2,-423,358
63,6,-454,0,2,-418,358
19,2,-417,0,2,-417,358
48,6,414,1,2,-408,358
30,6,-406,1,2,-406,358
89,6,-479,1,2,-405,358
72,6,-447,1,2,-403,358
70,6,474,1,2,-402,358
1,1,401,0,2,401,358
80,6,499,0,2,407,358
1,1,408,0,2,408,358
62,1,413,0,2,413,358
53,6,-435,1,2,415,358
54,3,416,0,2,416,358
38,6,418,1,2,418,358
87,6,-406,1,2,420,358
57,6,422,1,2,422,358
71,5,-457,0,2,426,358
81,6,-404,0,2,430,358
89,5,-487,0,2,435,358
62,6,-439,0,2,439,358
28,2,439,0,2,439,358
32,6,440,1,2,440,358
37,2,440,0,2,440,358
85,6,480,1,2,442,358
70,6,-462,1,2,444,358
52,1,444,0,2,444,358
32,4,473,0,2,445,358
5,6,446,1,2,446,358
59,6,-461,1,2,451,358
89,6,437,1,2,453,358
12,1,459,0,2,459,358
96,6,-403,0,2,466,358
67,6,-413,0,2,466,358
26,2,467,0,2,467,358
91,6,-456,0,2,469,358
43,5,428,0,2,470,358
89,4,446,0,2,470,358
4,2,473,0,2,473,358
17,2,477,0,2,477,358
58,6,-490,0,2,478,358
14,2,479,0,2,479,358
75,6,-407,0,2,480,358
36,4,473,0,2,482,358
27,6,487,1,2,487,358
49,6,489,1,2,489,358
10,2,492,0,2,492,358
46,6,-484,1,2,493,358
25,3,497,0,2,497,358
26,3,497,0,2,497,358
14,6,-497,1,2,-497,359
57,5,405,0,2,-494,359
26,4,-479,1,2,-491,359
2,0,-491,0,2,-491,359
18,5,-490,1,2,-490,359
90,6,430,1,2,-489,359
59,1,-447,0,2,-486,359
57,6,-480,1,2,-480,359
36,4,-473,0,2,-473,359
53,4,-465,0,2,-465,359
7,2,-450,1,2,-450,359
13,0,-446,0,2,-446,359
36,3,-445,0,2,-445,359
52,6,455,1,2,-437,359
38,4,-437,1,2,-437,359
56,6,429,0,2,-436,359
14,4,-435,1,2,-435,359
13,6,-430,1,2,-430,359
58,6,-429,1,2,-429,359
14,6,-428,1,2,-428,359
11,0,-426,0,2,-426,359
93,4,-491,0,2,-426,359
26,6,-424,0,2,-424,359
65,6,-492,1,2,-421,359
56,6,-420,1,2,-420,359
6,6,-420,0,2,-420,359
13,6,-419,1,2,-419,359
38,6,-416,1,2,-416,359
42,3,-416,0,2,-416,359
85,5,-420,1,2,-414,359
67,5,-414,1,2,-414,359
6,1,-410,1,2,-410,359
15,0,-408,0,2,-408,359
75,4,-410,0,2,-405,359
19,1,-403,0,2,-403,359
85,5,400,0,2,400,359
49,5,407,0,2,407,359
11,1,408,0,2,408,359
85,3,445,1,2,410,359
12,2,415,1,2,415,359
13,1,415,0,2,415,359
56,5,-493,0,2,423,359
61,5,425,1,2,425,359
28,1,440,0,2,429,359
70,5,430,1,2,430,359
2,0,435,1,2,435,359
40,4,435,0,2,435,359
25,6,-443,0,2,444,359
13,5,445,1,2,445,359
17,0,446,0,2,446,359
34,5,447,1,2,447,359
44,2,413,0,2,448,359
1,0,454,1,2,454,359
14,6,454,0,2,454,359
26,6,-417,0,2,454,359
30,4,456,1,2,456,359
9,4,457,1,2,457,359
36,5,457,1,2,457,359
12,0,458,0,2,458,359
79,2,409,0,2,460,359
86,6,-415,1,2,463,359
30,0,463,0,2,463,359
86,6,-496,1,2,468,359
50,6,-475,0,2,468,359
41,1,470,0,2,470,359
72,4,427,1,2,472,359
14,0,474,0,2,474,359
19,1,475,0,2,475,359
77,4,452,0,2,477,359
18,4,478,1,2,478,359
97,6,-424,0,2,478,359
35,4,461,1,2,479,359
3,6,-441,0,2,479,359
15,5,483,1,2,483,359
99,6,-463,1,2,484,359
56,6,-420,0,2,486,359
56,6,-495,1,2,491,359
81,6,467,1,2,493,359
91,3,450,0,2,496,359
32,3,477,1,2,498,359
23,4,-498,1,2,-498,360
13,3,-498,0,2,-498,360
9,0,-497,0,2,-497,360
27,3,-495,0,2,-495,360
76,3,-457,0,2,-486,360
51,0,429,0,2,-485,360
74,0,439,0,2,-478,360
22,5,-475,1,2,-475,360
39,6,464,1,2,-475,360
55,6,427,1,2,-474,360
75,5,-486,1,2,-472,360
98,0,452,0,2,-470,360
23,5,-464,1,2,-464,360
21,6,-462,1,2,-462,360
78,3,-462,0,2,-462,360
90,0,478,0,2,-453,360
34,3,-452,0,2,-452,360
64,0,498,0,2,-451,360
97,3,434,0,2,-451,360
24,3,-443,0,2,-443,360
86,5,404,1,2,-435,360
8,3,-434,0,2,-434,360
75,5,439,1,2,-432,360
67,0,490,0,2,-430,360
90,6,416,1,2,-429,360
38,5,-428,1,2,-428,360
16,3,-422,1,2,-422,360
57,3,-479,0,2,-421,360
24,5,-420,1,2,-420,360
80,1,-499,0,2,-420,360
43,0,426,0,2,-419,360
84,3,-404,0,2,-415,360
48,2,-466,1,2,-412,360
23,0,458,0,2,-411,360
6,4,-403,0,2,-403,360
18,0,-400,0,2,-400,360
41,4,401,1,2,401,360
63,0,-418,0,2,402,360
92,1,-457,0,2,404,360
40,3,489,0,2,405,360
27,6,-404,1,2,407,360
45,3,409,0,2,409,360
42,5,411,1,2,411,360
93,5,437,1,2,411,360
4,3,414,0,2,414,360
68,0,-496,0,2,415,360
43,5,425,1,2,425,360
60,4,427,0,2,427,360
14,3,429,1,2,429,360
60,3,430,1,2,430,360
44,3,431,1,2,431,360
84,6,437,1,2,432,360
50,6,-414,1,2,432,360
90,5,415,1,2,433,360
59,4,436,0,2,436,360
76,6,-495,1,2,439,360
86,5,431,1,2,442,360
81,0,-472,0,2,444,360
71,2,489,0,2,444,360
42,3,416,0,2,445,360
84,6,-410,1,2,448,360
35,4,472,0,2,449,360
63,0,-437,0,2,452,360
59,4,-448,1,2,458,360
47,6,-456,1,2,458,360
92,6,-454,1,2,463,360
68,5,467,1,2,467,360
75,1,-469,1,2,468,360
48,5,470,1,2,470,360
9,3,472,0,2,472,360
24,5,473,1,2,473,360
93,6,-494,1,2,481,360
71,3,482,0,2,482,360
40,5,400,1,2,485,360
95,0,-437,0,2,485,360
62,3,492,0,2,492,360
91,5,466,1,2,497,360
98,4,433,1,2,497,360
95,3,466,0,2,497,360
16,6,-429,1,2,500,360
76,2,-497,0,2,-497,361
36,4,-494,1,2,-494,361
17,3,-494,0,2,-494,361
72,4,-440,0,2,-493,361
80,6,419,1,2,-490,361
80,1,-436,1,2,-485,361
28,3,-454,0,2,-483,361
1,1,-477,1,2,-477,361
87,6,444,1,2,-476,361
