n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
28,18,5,1,493,1,1,4,5c9a9e88d6cd7600156ea804
29,29,1,0,-463,1,1,4,5c9a9e88d6cd7600156ea804
30,30,5,1,470,1,1,4,5c9a9e88d6cd7600156ea804
32,21,6,1,431,1,1,4,5c9a9e88d6cd7600156ea804
33,70,1,1,445,1,1,4,5c9a9e88d6cd7600156ea804
34,73,0,0,-434,1,1,4,5c9a9e88d6cd7600156ea804
35,36,5,1,455,1,1,4,5c9a9e88d6cd7600156ea804
36,21,5,0,-421,1,1,4,5c9a9e88d6cd7600156ea804
37,14,5,0,-405,1,1,4,5c9a9e88d6cd7600156ea804
38,35,5,0,-449,1,1,4,5c9a9e88d6cd7600156ea804
40,43,4,0,-405,1,1,4,5c9a9e88d6cd7600156ea804
41,39,5,1,417,1,1,4,5c9a9e88d6cd7600156ea804
42,45,5,1,431,1,1,4,5c9a9e88d6cd7600156ea804
43,63,5,1,455,1,1,4,5c9a9e88d6cd7600156ea804
44,40,5,0,-407,1,1,4,5c9a9e88d6cd7600156ea804
46,53,5,1,429,1,1,4,5c9a9e88d6cd7600156ea804
47,91,5,1,459,1,1,4,5c9a9e88d6cd7600156ea804
48,2,6,0,-431,1,1,4,5c9a9e88d6cd7600156ea804
1,73,5,1,432,0,1,4,5c9d88bb2b3c77001744ec1c
2,44,1,0,-449,0,1,4,5c9d88bb2b3c77001744ec1c
3,82,3,0,-461,0,1,4,5c9d88bb2b3c77001744ec1c
4,94,5,0,-406,0,1,4,5c9d88bb2b3c77001744ec1c
5,36,6,1,466,0,1,4,5c9d88bb2b3c77001744ec1c
7,36,6,1,421,0,1,4,5c9d88bb2b3c77001744ec1c
8,55,5,1,436,0,1,4,5c9d88bb2b3c77001744ec1c
9,49,5,1,459,0,1,4,5c9d88bb2b3c77001744ec1c
11,13,6,1,461,0,1,4,5c9d88bb2b3c77001744ec1c
12,68,5,1,481,0,1,4,5c9d88bb2b3c77001744ec1c
13,12,6,1,484,0,1,4,5c9d88bb2b3c77001744ec1c
14,54,6,1,483,0,1,4,5c9d88bb2b3c77001744ec1c
15,8,6,1,475,0,1,4,5c9d88bb2b3c77001744ec1c
17,37,1,0,-492,0,1,4,5c9d88bb2b3c77001744ec1c
18,83,4,1,438,0,1,4,5c9d88bb2b3c77001744ec1c
19,29,1,0,-479,0,1,4,5c9d88bb2b3c77001744ec1c
20,68,4,1,484,0,1,4,5c9d88bb2b3c77001744ec1c
21,54,6,1,437,0,1,4,5c9d88bb2b3c77001744ec1c
22,9,6,1,458,0,1,4,5c9d88bb2b3c77001744ec1c
24,26,0,0,-440,0,1,4,5c9d88bb2b3c77001744ec1c
25,5,0,0,-456,0,1,4,5c9d88bb2b3c77001744ec1c
27,88,5,1,500,0,1,4,5c9d88bb2b3c77001744ec1c
28,93,4,1,438,0,1,4,5c9d88bb2b3c77001744ec1c
29,54,1,0,-471,0,1,4,5c9d88bb2b3c77001744ec1c
30,40,1,1,486,0,1,4,5c9d88bb2b3c77001744ec1c
32,37,6,1,500,0,1,4,5c9d88bb2b3c77001744ec1c
33,37,6,1,438,0,1,4,5c9d88bb2b3c77001744ec1c
34,58,6,1,480,0,1,4,5c9d88bb2b3c77001744ec1c
35,63,5,1,463,0,1,4,5c9d88bb2b3c77001744ec1c
36,52,6,1,486,0,1,4,5c9d88bb2b3c77001744ec1c
37,31,0,0,-465,0,1,4,5c9d88bb2b3c77001744ec1c
38,62,6,1,403,0,1,4,5c9d88bb2b3c77001744ec1c
40,85,4,1,426,0,1,4,5c9d88bb2b3c77001744ec1c
41,17,5,1,402,0,1,4,5c9d88bb2b3c77001744ec1c
42,6,6,1,460,0,1,4,5c9d88bb2b3c77001744ec1c
43,31,5,1,448,0,1,4,5c9d88bb2b3c77001744ec1c
44,59,4,1,456,0,1,4,5c9d88bb2b3c77001744ec1c
46,9,0,0,-474,0,1,4,5c9d88bb2b3c77001744ec1c
47,78,3,1,417,0,1,4,5c9d88bb2b3c77001744ec1c
48,98,3,0,-426,0,1,4,5c9d88bb2b3c77001744ec1c
1,23,6,1,425,1,1,4,5c9d88bb2b3c77001744ec1c
2,22,6,1,439,1,1,4,5c9d88bb2b3c77001744ec1c
3,21,6,1,420,1,1,4,5c9d88bb2b3c77001744ec1c
4,27,6,1,489,1,1,4,5c9d88bb2b3c77001744ec1c
5,38,6,1,406,1,1,4,5c9d88bb2b3c77001744ec1c
7,89,5,1,404,1,1,4,5c9d88bb2b3c77001744ec1c
8,11,0,0,-482,1,1,4,5c9d88bb2b3c77001744ec1c
9,35,6,1,447,1,1,4,5c9d88bb2b3c77001744ec1c
11,83,0,0,-436,1,1,4,5c9d88bb2b3c77001744ec1c
12,6,0,0,-404,1,1,4,5c9d88bb2b3c77001744ec1c
13,15,0,0,-417,1,1,4,5c9d88bb2b3c77001744ec1c
14,33,0,0,-461,1,1,4,5c9d88bb2b3c77001744ec1c
15,73,5,1,462,1,1,4,5c9d88bb2b3c77001744ec1c
17,23,6,1,435,1,1,4,5c9d88bb2b3c77001744ec1c
18,64,4,1,485,1,1,4,5c9d88bb2b3c77001744ec1c
19,30,0,0,-487,1,1,4,5c9d88bb2b3c77001744ec1c
20,82,0,0,-448,1,1,4,5c9d88bb2b3c77001744ec1c
21,62,0,0,-404,1,1,4,5c9d88bb2b3c77001744ec1c
22,50,0,0,-425,1,1,4,5c9d88bb2b3c77001744ec1c
24,9,6,1,419,1,1,4,5c9d88bb2b3c77001744ec1c
25,21,0,0,-418,1,1,4,5c9d88bb2b3c77001744ec1c
27,22,0,0,-489,1,1,4,5c9d88bb2b3c77001744ec1c
28,64,0,0,-449,1,1,4,5c9d88bb2b3c77001744ec1c
29,90,3,1,469,1,1,4,5c9d88bb2b3c77001744ec1c
30,77,1,0,-436,1,1,4,5c9d88bb2b3c77001744ec1c
32,16,0,0,-467,1,1,4,5c9d88bb2b3c77001744ec1c
33,73,4,1,430,1,1,4,5c9d88bb2b3c77001744ec1c
34,90,4,1,406,1,1,4,5c9d88bb2b3c77001744ec1c
35,37,0,0,-488,1,1,4,5c9d88bb2b3c77001744ec1c
36,61,4,1,445,1,1,4,5c9d88bb2b3c77001744ec1c
37,99,3,1,408,1,1,4,5c9d88bb2b3c77001744ec1c
38,46,5,1,435,1,1,4,5c9d88bb2b3c77001744ec1c
40,7,6,1,450,1,1,4,5c9d88bb2b3c77001744ec1c
41,9,6,1,422,1,1,4,5c9d88bb2b3c77001744ec1c
42,6,0,0,-466,1,1,4,5c9d88bb2b3c77001744ec1c
43,1,6,1,497,1,1,4,5c9d88bb2b3c77001744ec1c
44,72,1,0,-451,1,1,4,5c9d88bb2b3c77001744ec1c
46,1,6,1,412,1,1,4,5c9d88bb2b3c77001744ec1c
47,42,0,0,-415,1,1,4,5c9d88bb2b3c77001744ec1c
48,61,0,0,-444,1,1,4,5c9d88bb2b3c77001744ec1c
1,92,6,1,490,0,1,4,5cae3d6b6f6415001d3ac9a6
2,75,3,1,410,0,1,4,5cae3d6b6f6415001d3ac9a6
3,77,4,1,428,0,1,4,5cae3d6b6f6415001d3ac9a6
4,59,4,1,451,0,1,4,5cae3d6b6f6415001d3ac9a6
5,67,3,1,437,0,1,4,5cae3d6b6f6415001d3ac9a6
7,83,2,1,494,0,1,4,5cae3d6b6f6415001d3ac9a6
8,88,1,0,-468,0,1,4,5cae3d6b6f6415001d3ac9a6
9,39,0,1,473,0,1,4,5cae3d6b6f6415001d3ac9a6
11,86,0,0,-480,0,1,4,5cae3d6b6f6415001d3ac9a6
12,14,0,0,-472,0,1,4,5cae3d6b6f6415001d3ac9a6
13,93,0,1,463,0,1,4,5cae3d6b6f6415001d3ac9a6
14,93,1,1,496,0,1,4,5cae3d6b6f6415001d3ac9a6
15,88,0,0,-483,0,1,4,5cae3d6b6f6415001d3ac9a6
17,25,0,0,-479,0,1,4,5cae3d6b6f6415001d3ac9a6
18,84,0,1,458,0,1,4,5cae3d6b6f6415001d3ac9a6
19,15,0,1,476,0,1,4,5cae3d6b6f6415001d3ac9a6
20,69,0,1,413,0,1,4,5cae3d6b6f6415001d3ac9a6
21,50,0,1,468,0,1,4,5cae3d6b6f6415001d3ac9a6
22,76,0,0,-431,0,1,4,5cae3d6b6f6415001d3ac9a6
